4001_17918	20150723	1354	0	0	0.0
4001_17918	20150724	1650	0	0	0.0
4001_17918	20150725	1504	0	0	0.0
4001_17918	20150726	1226	0	0	0.0
4001_17918	20150727	2017	0	0	0.0
4001_17918	20150728	1338	0	0	0.0
4001_17919	20150721	2936	14	12	1521.0
4001_17920	20150721	1821	7	7	792.0
4001_17920	20150723	1109	2	2	674.0
4001_17921	20150721	971	13	12	1399.0
4001_17921	20150722	1765	0	0	0.0
4001_17921	20150723	1355	0	0	0.0
4001_17921	20150724	1408	0	0	0.0
4001_17921	20150725	1710	0	0	0.0
4001_17921	20150726	1285	0	0	0.0
4001_17921	20150727	1319	0	0	0.0
4001_17921	20150728	2306	0	0	0.0
4001_17922	20150721	1977	10	9	1223.0
4001_17923	20150721	2863	16	12	1575.0
4001_17923	20150722	4583	11	11	1398.0
4001_17923	20150723	4377	11	5	1510.0
4001_17924	20150721	1169	5	5	551.0
4001_17925	20150721	2897	14	14	1986.0
4001_17926	20150721	543	1	1	114.0
4001_17927	20150721	1421	5	5	694.0
4001_17927	20150722	418	0	0	0.0
4001_17928	20150721	633	0	0	0.0
4001_17928	20150722	337	0	0	0.0
4001_17929	20150721	818	3	3	292.0
4001_17930	20150721	3022	12	12	1541.0
4001_17931	20150721	859	4	4	402.0
4001_17932	20150721	1844	4	4	1581.0
4001_17933	20150721	12842	51	40	7923.0
4001_17933	20150722	7419	17	14	2368.0
4001_17933	20150723	2213	2	1	347.0
4001_17934	20150721	6077	29	21	3639.0
4001_17934	20150722	8251	23	21	3703.0
4001_17934	20150723	5849	18	12	2452.0
4001_17934	20150724	1642	4	2	604.0
4001_17934	20150725	6061	9	7	1686.0
4001_17934	20150726	11691	14	7	2889.0
4001_17934	20150727	4247	7	4	1070.0
4001_17934	20150728	3922	7	4	1078.0
4001_17935	20150721	3644	17	17	1905.0
4001_17936	20150721	6415	21	21	3376.0
4001_17936	20150722	6630	21	20	2816.0
4001_17936	20150723	973	1	1	229.0
4001_17936	20150724	5803	14	13	2230.0
4001_17936	20150725	7870	16	14	2640.0
4001_17936	20150726	3199	5	5	920.0
4001_17937	20150721	1022	4	4	2103.0
4001_17937	20150722	335	0	0	0.0
4001_17938	20150721	1774	7	7	872.0
4001_17938	20150722	1802	5	5	861.0
4001_17938	20150723	5259	13	13	2733.0
4001_17938	20150724	8004	5	4	1387.0
4001_17938	20150727	426	0	0	0.0
4001_17939	20150721	1050	2	2	246.0
4001_17940	20150721	2715	5	5	2752.0
4001_17940	20150722	511	0	0	0.0
4001_17940	20150723	2617	2	2	334.0
4001_17940	20150724	1631	0	0	0.0
4001_17940	20150725	1731	0	0	0.0
4001_17940	20150726	2453	0	0	0.0
4001_17940	20150727	1631	1	1	32.0
4001_17940	20150728	2246	0	0	0.0
4001_17941	20150721	2170	10	10	1355.0
4001_17941	20150722	721	0	0	0.0
4001_17942	20150721	1633	8	8	938.0
4001_17943	20150721	1842	9	9	1019.0
4001_17944	20150721	899	4	4	443.0
4001_17945	20150721	373	4	4	577.0
4001_17946	20150721	2827	10	10	1922.0
4001_17947	20150721	6452	22	21	3316.0
4001_17947	20150722	1720	3	3	286.0
4001_17948	20150721	966	4	4	429.0
4001_17949	20150721	6353	10	10	3412.0
4001_17949	20150722	1906	1	1	211.0
4001_17949	20150723	1523	0	0	0.0
4001_17949	20150724	1689	0	0	0.0
4001_17949	20150725	1144	0	0	0.0
4001_17949	20150726	1675	0	0	0.0
4001_17949	20150727	1547	0	0	0.0
4001_17949	20150728	1199	0	0	0.0
4001_17950	20150721	1084	4	4	600.0
4001_17951	20150721	2287	9	9	1500.0
4001_17952	20150721	2611	11	10	1559.0
4001_17953	20150721	491	1	1	144.0
4001_17954	20150721	388	0	0	0.0
4001_17955	20150721	307	0	0	0.0
4001_17956	20150721	5698	23	22	2637.0
4001_17957	20150721	683	9	9	1660.0
4001_17957	20150722	1289	2	2	359.0
4001_17957	20150723	2780	1	1	135.0
4001_17957	20150724	1523	1	1	174.0
4001_17957	20150725	2652	2	2	1692.0
4001_17957	20150726	342	1	1	135.0
4001_17957	20150728	2127	0	0	0.0
4001_17958	20150721	1375	6	6	698.0
4001_17959	20150721	4835	17	16	2471.0
4001_17959	20150722	3708	13	13	1725.0
4001_17960	20150721	2101	9	9	1033.0
4001_17960	20150722	384	2	2	568.0
4001_17960	20150723	1584	4	4	605.0
4001_17960	20150724	2289	8	6	1557.0
4001_17960	20150725	1634	2	2	248.0
4001_17960	20150726	1448	3	3	390.0
4001_17960	20150727	1697	2	2	258.0
4001_17960	20150728	1703	0	0	0.0
4001_17961	20150721	3321	9	9	1364.0
4001_17961	20150722	2254	2	2	1174.0
4001_17961	20150723	2650	1	1	170.0
4001_17961	20150724	1134	2	2	1240.0
4001_17961	20150725	2242	1	1	1155.0
4001_17961	20150726	4236	0	0	0.0
4001_17961	20150728	1746	0	0	0.0
4001_17962	20150721	1380	4	4	485.0
4001_17963	20150721	3944	20	16	13449.0
4001_17963	20150722	4718	21	18	2597.0
4001_17963	20150723	3676	12	6	948.0
4001_17963	20150724	8527	30	24	3224.0
4001_17963	20150725	4308	16	14	1358.0
4001_17963	20150726	13830	15	12	2092.0
4001_17963	20150727	2440	4	4	556.0
4001_17963	20150728	4246	17	11	1816.0
4001_17964	20150721	1575	5	5	819.0
4001_17964	20150722	2100	0	0	0.0
4001_17964	20150725	0	4	4	994.0
4001_17964	20150726	0	1	1	136.0
4001_17964	20150727	0	2	2	188.0
4001_17964	20150728	0	0	0	0.0
4001_17965	20150721	2121	7	7	942.0
4001_17965	20150722	2534	8	8	1071.0
4001_17965	20150723	1340	4	4	522.0
4001_17966	20150721	951	4	4	450.0
4001_17967	20150721	617	1	1	169.0
4001_17968	20150721	2705	7	6	1119.0
4001_17968	20150722	2068	1	1	104.0
4001_17968	20150725	993	3	3	277.0
4001_17968	20150726	1513	3	3	277.0
4001_17968	20150727	1527	6	6	404.0
4001_17968	20150728	1609	5	5	345.0
4001_17969	20150721	3844	18	16	2052.0
4001_17969	20150722	1322	3	3	373.0
4001_17969	20150723	2065	2	2	228.0
4001_17969	20150724	1335	5	3	598.0
4001_17969	20150725	1516	4	4	406.0
4001_17969	20150726	2408	2	2	612.0
4001_17969	20150727	1582	4	4	477.0
4001_17969	20150728	1821	1	1	60.0
4001_17970	20150721	2356	9	9	1048.0
4001_17970	20150722	4418	15	13	1711.0
4001_17971	20150721	781	2	2	259.0
4001_17972	20150721	5775	28	27	3670.0
4001_17972	20150722	1391	5	5	864.0
4001_17973	20150721	947	4	4	469.0
4001_17974	20150721	376	0	0	0.0
4001_17974	20150722	1204	5	5	617.0
4001_17974	20150724	961	1	1	172.0
4001_17975	20150721	500	1	1	192.0
4001_17976	20150721	369	0	0	0.0
4001_17977	20150721	1406	2	2	291.0
4001_17978	20150721	8036	37	29	5022.0
4001_17978	20150722	8618	28	23	4125.0
4001_17978	20150723	10023	38	24	6487.0
4001_17978	20150724	9688	23	14	3757.0
4001_17978	20150725	4573	9	5	1639.0
4001_17978	20150726	24942	19	11	3092.0
4001_17978	20150727	2580	4	4	752.0
4001_17978	20150728	10692	39	36	5129.0
4001_17979	20150721	966	4	4	515.0
4001_17980	20150721	1141	3	3	350.0
4001_17980	20150722	3548	10	10	2070.0
4001_17980	20150723	8173	31	30	4707.0
4001_17980	20150724	2907	8	7	1553.0
4001_17980	20150725	541	1	1	162.0
4001_17981	20150721	674	2	2	225.0
4001_17982	20150721	422	1	1	94.0
4001_17983	20150721	5327	20	16	3351.0
4001_17983	20150722	19243	69	56	14439.0
4001_17983	20150723	11300	27	19	7563.0
4001_17983	20150724	8821	15	12	3787.0
4001_17983	20150725	14075	20	17	4653.0
4001_17983	20150726	7175	24	21	6435.0
4001_17983	20150727	19343	22	13	5378.0
4001_17983	20150728	11495	27	24	5109.0
4001_17984	20150721	1303	6	6	628.0
4001_17984	20150722	820	3	3	344.0
4001_17985	20150721	5895	29	26	3638.0
4001_17985	20150722	9475	30	21	4665.0
4001_17985	20150723	13527	53	29	10284.0
4001_17985	20150724	12536	37	27	5087.0
4001_17985	20150725	13811	35	25	6030.0
4001_17985	20150726	8062	30	16	4327.0
4001_17985	20150727	9249	21	15	2940.0
4001_17985	20150728	7045	16	10	2184.0
4001_17986	20150721	316	0	0	0.0
4001_17987	20150721	486	1	1	126.0
4001_17988	20150721	3713	17	17	3417.0
4001_17989	20150721	3148	12	12	3098.0
4001_17990	20150721	1021	5	5	488.0
4001_17991	20150721	790	7	7	788.0
4001_17992	20150721	7157	11	11	4074.0
4001_17992	20150722	370	0	0	0.0
4001_17992	20150723	964	0	0	0.0
4001_17992	20150724	352	0	0	0.0
4001_17992	20150725	1156	0	0	0.0
4001_17992	20150726	1615	0	0	0.0
4001_17992	20150727	1596	0	0	0.0
4001_17992	20150728	1205	0	0	0.0
4001_17993	20150721	458	1	1	88.0
4001_17994	20150721	1854	14	14	1830.0
4001_17994	20150722	348	0	0	0.0
4001_17995	20150721	5691	18	18	2701.0
4001_17996	20150721	344	5	5	450.0
4001_17997	20150721	2668	15	15	1667.0
4001_17998	20150721	1437	5	5	696.0
4001_17999	20150721	982	4	4	493.0
4001_18000	20150721	742	2	2	326.0
4001_18001	20150721	723	4	4	457.0
4001_18002	20150721	5457	31	28	3120.0
4001_18002	20150722	1209	2	1	373.0
4001_18003	20150721	4807	12	12	1783.0
4001_18003	20150722	5396	11	10	2119.0
4001_18004	20150721	391	1	1	84.0
4001_18005	20150721	309	0	0	0.0
4001_18006	20150721	1993	9	9	1159.0
4001_18006	20150724	789	2	2	225.0
4001_18007	20150721	4521	4	4	613.0
4001_18008	20150721	705	3	3	326.0
4001_18009	20150721	661	2	2	286.0
4001_18010	20150721	373	0	0	0.0
4001_18011	20150721	452	1	1	127.0
4001_18012	20150721	2761	13	13	1598.0
4001_18013	20150721	928	3	3	524.0
4001_18014	20150721	1203	6	6	682.0
4001_18015	20150721	364	0	0	0.0
4001_18016	20150721	1999	7	7	916.0
4001_18017	20150721	672	2	2	212.0
4001_18018	20150721	2588	11	11	1495.0
4001_18019	20150721	836	4	4	407.0
4001_18020	20150721	375	0	0	0.0
4001_18021	20150721	1003	3	3	298.0
4001_18021	20150722	574	1	1	105.0
4001_18022	20150721	907	16	15	2640.0
4001_18022	20150722	2123	1	1	208.0
4001_18022	20150723	713	1	1	80.0
4001_18022	20150724	1044	2	2	306.0
4001_18022	20150725	1408	1	1	100.0
4001_18022	20150726	1048	1	1	184.0
4001_18022	20150727	834	0	0	0.0
4001_18022	20150728	1449	2	2	392.0
4001_18023	20150721	922	3	3	394.0
4001_18024	20150721	426	1	1	105.0
4001_18025	20150721	4579	17	15	2798.0
4001_18025	20150722	1027	3	3	339.0
4001_18025	20150723	2343	0	0	0.0
4001_18025	20150724	1871	0	0	0.0
4001_18025	20150725	1678	0	0	0.0
4001_18025	20150726	873	0	0	0.0
4001_18025	20150727	2074	0	0	0.0
4001_18025	20150728	2755	0	0	0.0
4001_18026	20150721	7373	34	29	3864.0
4001_18027	20150721	1706	7	7	767.0
4001_18027	20150722	2664	12	11	1546.0
4001_18028	20150721	3645	8	8	6973.0
4001_18029	20150721	914	4	4	422.0
4001_18030	20150721	1846	8	8	1002.0
4001_18031	20150721	304	0	0	0.0
4001_18032	20150721	759	3	3	377.0
4001_18033	20150721	326	7	7	1056.0
4001_18033	20150722	3195	2	2	1008.0
4001_18033	20150723	763	1	1	130.0
4001_18034	20150721	1521	11	11	1550.0
4001_18034	20150722	550	1	1	121.0
4001_18035	20150721	1836	5	5	559.0
4001_18036	20150721	4426	15	15	2838.0
4001_18036	20150722	2484	3	3	491.0
4001_18037	20150721	2070	10	10	1186.0
4001_18038	20150721	13465	54	44	8856.0
4001_18038	20150722	10080	22	15	5098.0
4001_18038	20150723	11689	21	15	4944.0
4001_18038	20150724	13934	39	31	6334.0
4001_18038	20150725	9210	14	8	3066.0
4001_18038	20150726	10931	6	4	1082.0
4001_18038	20150727	3376	4	2	862.0
4001_18039	20150721	307	0	0	0.0
4001_18040	20150721	718	2	2	347.0
4001_18041	20150721	9434	33	28	5014.0
4001_18041	20150722	1487	2	2	327.0
4001_18042	20150721	4103	21	19	2275.0
4001_18042	20150722	3429	14	11	1586.0
4001_18043	20150721	1153	6	6	676.0
4001_18043	20150722	3143	13	12	1957.0
4001_18044	20150721	425	1	1	116.0
4001_18045	20150721	1390	7	7	775.0
4001_18046	20150721	1154	4	4	359.0
4001_18047	20150721	2055	6	6	730.0
4001_18048	20150721	462	1	1	103.0
4001_18048	20150723	633	2	2	255.0
4001_18049	20150721	642	2	2	213.0
4001_18050	20150721	602	1	1	128.0
4001_18050	20150722	471	1	1	141.0
4001_18051	20150721	1803	9	9	1153.0
4001_18052	20150721	1201	4	4	400.0
4001_18053	20150721	7121	32	24	5011.0
4001_18053	20150722	6939	8	6	1881.0
4001_18054	20150721	436	0	0	0.0
4001_18055	20150721	487	1	1	110.0
4001_18056	20150721	3825	16	15	3596.0
4001_18056	20150722	2136	6	6	920.0
4001_18056	20150723	716	1	1	139.0
4001_18056	20150724	3722	1	1	138.0
4001_18056	20150725	1728	0	0	0.0
4001_18056	20150726	1541	2	2	430.0
4001_18056	20150727	5131	1	1	251.0
4001_18056	20150728	802	0	0	0.0
4001_18057	20150721	2105	11	11	1374.0
4001_18057	20150722	569	0	0	0.0
4001_18058	20150721	1867	8	8	921.0
4001_18059	20150721	1681	7	7	814.0
4001_18060	20150721	397	0	0	0.0
4001_18061	20150721	786	5	5	727.0
4001_18061	20150722	345	0	0	0.0
4001_18062	20150721	421	1	1	109.0
4001_18063	20150721	919	4	4	415.0
4001_18064	20150721	513	1	1	161.0
4001_18065	20150721	397	0	0	0.0
4001_18066	20150721	3170	13	12	1804.0
4001_18066	20150722	4827	0	0	0.0
4001_18066	20150723	811	0	0	0.0
4001_18066	20150724	2677	1	1	3012.0
4001_18066	20150725	5956	0	0	0.0
4001_18066	20150726	748	0	0	0.0
4001_18066	20150727	393	0	0	0.0
4001_18066	20150728	1147	0	0	0.0
4001_18067	20150721	2953	12	11	1674.0
4001_18068	20150721	3582	12	11	3153.0
4001_18069	20150721	490	1	1	156.0
4001_18069	20150722	336	1	1	107.0
4001_18070	20150721	4808	15	15	2499.0
4001_18070	20150722	4545	12	12	4029.0
4001_18071	20150721	675	0	0	0.0
4001_18071	20150722	2013	8	8	1043.0
4001_18072	20150721	487	1	1	115.0
4001_18073	20150721	1802	9	9	1001.0
4001_18073	20150722	1875	3	3	1165.0
4001_18073	20150723	2380	3	3	895.0
4001_18073	20150724	785	4	3	671.0
4001_18073	20150725	1600	4	4	794.0
4001_18073	20150726	302	5	5	639.0
4001_18073	20150727	2468	4	3	504.0
4001_18073	20150728	2302	0	0	0.0
4001_18074	20150721	3429	18	17	2214.0
4001_18075	20150721	2663	13	13	1568.0
4001_18075	20150722	3090	3	3	640.0
4001_18075	20150725	570	4	3	407.0
4001_18075	20150728	1510	3	3	361.0
4001_18076	20150721	993	4	4	517.0
4001_18077	20150721	3280	12	12	1764.0
4001_18077	20150723	804	1	1	264.0
4001_18078	20150721	2348	13	13	1373.0
4001_18079	20150721	1927	10	10	1295.0
4001_18080	20150721	432	0	0	0.0
4001_18081	20150721	2942	15	15	2359.0
4001_18081	20150722	2084	4	4	393.0
4001_18082	20150721	3451	13	12	1477.0
4001_18082	20150722	1037	1	1	170.0
4001_18082	20150723	5945	17	14	3873.0
4001_18082	20150724	865	2	2	289.0
4001_18082	20150725	1475	2	2	366.0
4001_18082	20150726	699	1	1	177.0
4001_18082	20150728	395	0	0	0.0
4001_18083	20150721	457	13	13	1578.0
4001_18083	20150722	1778	6	5	1146.0
4001_18083	20150723	1713	9	7	850.0
4001_18083	20150724	1718	5	5	733.0
4001_18083	20150725	2316	7	7	977.0
4001_18083	20150726	1982	7	7	887.0
4001_18083	20150727	1834	6	5	847.0
4001_18083	20150728	2491	6	4	1198.0
4001_18084	20150721	3546	7	6	915.0
4001_18084	20150722	499	1	1	97.0
4001_18085	20150721	3184	16	16	2278.0
4001_18086	20150721	3978	21	19	2999.0
4001_18087	20150721	1083	5	5	629.0
4001_18087	20150728	850	2	2	340.0
4001_18088	20150721	2143	9	9	1193.0
4001_18089	20150721	5911	24	19	4330.0
4001_18089	20150722	3780	8	7	1273.0
4001_18090	20150721	1530	2	2	791.0
4001_18091	20150721	881	1	1	114.0
4001_18092	20150721	572	2	2	200.0
4001_18093	20150721	306	0	0	0.0
4001_18094	20150721	432	0	0	0.0
4001_18094	20150722	983	4	4	555.0
4001_18095	20150721	922	4	4	461.0
4001_18096	20150721	460	1	1	104.0
4001_18097	20150721	1587	9	9	930.0
4001_18098	20150721	455	1	1	100.0
4001_18099	20150721	697	2	2	236.0
4001_18100	20150721	3071	10	9	4237.0
4001_18101	20150721	699	2	2	238.0
4001_18102	20150721	448	1	1	143.0
4001_18103	20150721	1409	7	7	1182.0
4001_18103	20150722	416	0	0	0.0
4001_18103	20150723	753	0	0	0.0
4001_18103	20150724	370	0	0	0.0
4001_18103	20150725	504	0	0	0.0
4001_18103	20150726	470	0	0	0.0
4001_18103	20150727	355	0	0	0.0
4001_18103	20150728	408	0	0	0.0
4001_18104	20150721	2669	12	12	1904.0
4001_18104	20150722	5814	27	21	4672.0
4001_18104	20150723	4346	16	15	2585.0
4001_18104	20150724	0	0	0	0.0
4001_18104	20150725	2458	4	4	626.0
4001_18104	20150726	22242	0	0	0.0
4001_18104	20150728	1424	3	3	391.0
4001_18105	20150721	2069	6	5	1314.0
4001_18106	20150721	1514	6	6	641.0
4001_18107	20150721	415	1	1	106.0
4001_18108	20150721	4103	18	18	2571.0
4001_18108	20150722	600	0	0	0.0
4001_18109	20150721	2544	6	6	1064.0
4001_18109	20150722	1570	5	5	629.0
4001_18109	20150723	2156	5	5	755.0
4001_18109	20150724	346	4	4	509.0
4001_18109	20150725	2787	11	10	1450.0
4001_18109	20150726	513	4	4	551.0
4001_18109	20150727	1782	4	4	462.0
4001_18109	20150728	1646	5	5	729.0
4001_18110	20150721	2677	13	12	1736.0
4001_18110	20150722	1848	0	0	0.0
4001_18110	20150723	1347	0	0	0.0
4001_18110	20150724	1775	0	0	0.0
4001_18110	20150725	1546	0	0	0.0
4001_18110	20150726	1192	0	0	0.0
4001_18110	20150727	1838	0	0	0.0
4001_18110	20150728	2258	0	0	0.0
4001_18111	20150721	3047	13	12	1712.0
4001_18111	20150722	1697	0	0	0.0
4001_18111	20150723	1580	0	0	0.0
4001_18111	20150724	1834	0	0	0.0
4001_18111	20150725	2075	0	0	0.0
4001_18111	20150726	1400	0	0	0.0
4001_18111	20150727	1461	0	0	0.0
4001_18111	20150728	1349	0	0	0.0
4001_18112	20150721	1508	6	6	884.0
4001_18112	20150722	4549	18	18	3262.0
4001_18112	20150724	1661	4	3	619.0
4001_18112	20150725	562	1	1	135.0
4001_18112	20150726	1015	2	2	448.0
4001_18112	20150728	426	0	0	0.0
4001_18113	20150721	446	0	0	0.0
4001_18114	20150721	385	0	0	0.0
4001_18115	20150721	1332	6	5	549.0
4001_18116	20150721	310	0	0	0.0
4001_18117	20150721	3430	21	20	2937.0
4001_18117	20150722	2152	2	1	518.0
4001_18117	20150723	2461	9	6	1461.0
4001_18117	20150724	1243	1	1	160.0
4001_18117	20150725	2573	12	6	1375.0
4001_18117	20150726	2620	6	6	839.0
4001_18117	20150727	2427	6	4	1458.0
4001_18117	20150728	604	0	0	0.0
4001_18118	20150721	3397	10	10	1708.0
4001_18119	20150721	305	0	0	0.0
4001_18120	20150721	2033	9	9	1307.0
4001_18120	20150722	3128	10	9	1401.0
4001_18121	20150721	5657	25	24	3575.0
4001_18122	20150721	307	0	0	0.0
4001_18123	20150721	611	0	0	0.0
4001_18124	20150721	943	5	5	473.0
4001_18124	20150722	4311	11	10	1299.0
4001_18124	20150723	2504	4	4	474.0
4001_18124	20150724	1488	2	1	328.0
4001_18124	20150725	3703	11	10	1203.0
4001_18124	20150726	15036	1	1	140.0
4001_18125	20150721	786	0	0	0.0
4001_18125	20150722	977	1	1	154.0
4001_18126	20150721	305	0	0	0.0
4001_18127	20150721	992	4	4	485.0
4001_18128	20150721	9714	39	35	5701.0
4001_18128	20150722	3459	16	13	3243.0
4001_18128	20150723	17006	37	30	5796.0
4001_18128	20150724	4991	16	10	2830.0
4001_18128	20150725	15338	34	31	5414.0
4001_18128	20150726	19923	25	16	4761.0
4001_18128	20150727	23706	63	54	12995.0
4001_18128	20150728	15963	42	30	9535.0
4001_18129	20150721	647	2	2	237.0
4001_18130	20150721	665	6	5	855.0
4001_18130	20150722	320	1	1	175.0
4001_18130	20150723	748	1	1	61.0
4001_18130	20150724	1238	1	1	218.0
4001_18130	20150725	0	0	0	0.0
4001_18130	20150726	1331	0	0	0.0
4001_18130	20150727	0	2	2	511.0
4001_18130	20150728	0	2	2	188.0
4001_18131	20150721	889	4	4	394.0
4001_18132	20150721	4162	18	18	3130.0
4001_18132	20150722	0	0	0	0.0
4001_18132	20150723	1172	3	3	544.0
4001_18132	20150724	2598	7	6	1361.0
4001_18132	20150725	0	0	0	0.0
4001_18132	20150726	43643	0	0	0.0
4001_18132	20150727	5376	20	16	2824.0
4001_18132	20150728	6221	13	12	1915.0
4001_18133	20150721	5204	19	16	2749.0
4001_18134	20150721	978	4	4	469.0
4001_18135	20150721	4555	7	6	4000.0
4001_18135	20150722	3500	7	6	1391.0
4001_18136	20150721	4419	36	33	5789.0
4001_18136	20150722	16717	25	20	4776.0
4001_18136	20150723	14019	37	30	7024.0
4001_18136	20150724	6790	14	11	3880.0
4001_18136	20150725	9849	30	26	6896.0
4001_18136	20150726	58374	19	16	3810.0
4001_18136	20150727	17502	38	35	8565.0
4001_18136	20150728	7669	13	9	2770.0
4001_18137	20150721	314	0	0	0.0
4001_18138	20150721	8558	23	22	4088.0
4001_18139	20150721	370	0	0	0.0
4001_18140	20150721	948	5	5	418.0
4001_18141	20150721	2577	12	12	1436.0
4001_18141	20150722	1893	0	0	0.0
4001_18141	20150723	1492	0	0	0.0
4001_18141	20150724	859	0	0	0.0
4001_18141	20150725	1529	0	0	0.0
4001_18141	20150726	1642	0	0	0.0
4001_18141	20150727	1336	0	0	0.0
4001_18141	20150728	2358	0	0	0.0
4001_18142	20150721	560	2	2	207.0
4001_18143	20150721	628	0	0	0.0
4001_18144	20150721	3108	12	12	3575.0
4001_18144	20150722	781	1	1	169.0
4001_18144	20150723	1654	0	0	0.0
4001_18144	20150724	1892	2	2	391.0
4001_18144	20150725	880	1	1	274.0
4001_18144	20150726	980	1	1	257.0
4001_18144	20150727	448	0	0	0.0
4001_18144	20150728	400	0	0	0.0
4001_18145	20150721	2126	7	7	968.0
4001_18145	20150722	18169	53	42	10371.0
4001_18145	20150723	27841	61	47	15649.0
4001_18145	20150724	13843	28	24	6704.0
4001_18145	20150725	15628	23	19	8572.0
4001_18145	20150726	12553	36	23	9460.0
4001_18145	20150727	13155	35	26	7901.0
4001_18145	20150728	14634	27	22	6704.0
4001_18146	20150721	329	8	8	1197.0
4001_18146	20150722	1018	2	2	356.0
4001_18146	20150723	566	2	2	335.0
4001_18147	20150721	305	1	1	118.0
4001_18148	20150721	6631	33	30	3993.0
4001_18148	20150722	8193	28	24	4750.0
4001_18148	20150723	6943	18	13	2716.0
4001_18148	20150724	1467	4	2	582.0
4001_18148	20150725	971	3	1	190.0
4001_18149	20150721	1076	6	6	605.0
4001_18149	20150722	1770	7	7	1032.0
4001_18150	20150721	8242	50	44	6795.0
4001_18150	20150722	13413	27	16	5426.0
4001_18150	20150723	15397	43	35	6793.0
4001_18150	20150724	16205	29	21	6078.0
4001_18150	20150725	9190	14	8	3470.0
4001_18150	20150726	10770	2	1	214.0
4001_18151	20150721	1589	35	25	5201.0
4001_18152	20150721	1539	5	5	1403.0
4001_18153	20150721	4971	20	20	3940.0
4001_18154	20150721	300	1	1	170.0
4001_18155	20150721	815	4	4	553.0
4001_18156	20150721	4540	21	19	2808.0
4001_18157	20150721	3185	6	6	1747.0
4001_18157	20150722	1359	0	0	0.0
4001_18157	20150723	1168	2	2	344.0
4001_18157	20150724	1582	0	0	0.0
4001_18157	20150725	1719	1	1	817.0
4001_18157	20150726	866	0	0	0.0
4001_18157	20150727	1765	0	0	0.0
4001_18157	20150728	1067	0	0	0.0
4001_18158	20150721	683	2	2	233.0
4001_18159	20150721	862	17	16	2844.0
4001_18159	20150723	1309	0	0	0.0
4001_18159	20150724	1705	2	2	378.0
4001_18159	20150725	1117	2	1	416.0
4001_18159	20150726	535	0	0	0.0
4001_18159	20150727	935	0	0	0.0
4001_18159	20150728	499	0	0	0.0
4001_18160	20150721	3005	19	18	1995.0
4001_18161	20150721	1103	4	4	522.0
4001_18162	20150721	3930	29	29	13799.0
4001_18163	20150721	3773	19	18	2803.0
4001_18163	20150722	5554	14	12	2145.0
4001_18164	20150721	655	4	4	419.0
4001_18165	20150721	4047	16	15	2047.0
4001_18166	20150721	1148	5	5	650.0
4001_18167	20150721	996	4	4	407.0
4001_18168	20150721	936	7	7	697.0
4001_18169	20150721	837	3	3	430.0
4001_18170	20150721	2793	16	16	1807.0
4001_18170	20150722	840	0	0	0.0
4001_18170	20150723	612	0	0	0.0
4001_18170	20150724	676	0	0	0.0
4001_18170	20150725	758	0	0	0.0
4001_18170	20150726	1169	2	1	418.0
4001_18170	20150727	369	0	0	0.0
4001_18171	20150721	6372	23	20	3572.0
4001_18171	20150722	559	1	1	164.0
4001_18172	20150721	8227	28	21	6026.0
4001_18172	20150722	4233	16	15	2480.0
4001_18172	20150725	3535	11	10	2451.0
4001_18173	20150721	941	1	1	108.0
4001_18173	20150725	480	19	19	2232.0
4001_18174	20150721	2257	10	10	1142.0
4001_18175	20150721	790	3	3	338.0
4001_18175	20150722	522	1	1	94.0
4001_18176	20150721	678	9	9	997.0
4001_18176	20150722	1428	5	4	699.0
4001_18176	20150723	1808	3	2	541.0
4001_18176	20150724	1885	0	0	0.0
4001_18176	20150725	1936	3	3	349.0
4001_18176	20150726	1902	4	4	318.0
4001_18176	20150727	1743	2	2	226.0
4001_18176	20150728	1707	0	0	0.0
4001_18177	20150721	632	2	2	235.0
4001_18178	20150721	5131	17	17	3192.0
4001_18178	20150722	2139	1	1	394.0
4001_18178	20150723	690	2	2	172.0
4001_18178	20150724	324	4	4	969.0
4001_18178	20150725	1473	1	1	302.0
4001_18178	20150726	1155	1	1	354.0
4001_18178	20150727	833	0	0	0.0
4001_18178	20150728	2681	8	8	1572.0
4001_18179	20150721	740	1	1	126.0
4001_18180	20150721	4036	15	14	2732.0
4001_18180	20150722	586	0	0	0.0
4001_18180	20150723	1489	0	0	0.0
4001_18180	20150724	1407	0	0	0.0
4001_18180	20150725	805	0	0	0.0
4001_18180	20150726	480	0	0	0.0
4001_18180	20150727	523	0	0	0.0
4001_18180	20150728	604	0	0	0.0
4001_18181	20150721	389	4	4	832.0
4001_18182	20150721	942	4	4	441.0
4001_18183	20150721	1372	9	8	2134.0
4001_18183	20150722	539	1	1	253.0
4001_18183	20150723	1645	0	0	0.0
4001_18183	20150724	1406	0	0	0.0
4001_18183	20150725	482	0	0	0.0
4001_18183	20150726	485	0	0	0.0
4001_18183	20150727	458	0	0	0.0
4001_18183	20150728	1149	0	0	0.0
4001_18184	20150721	6552	16	16	2900.0
4001_18185	20150721	3447	10	8	969.0
4001_18186	20150721	983	2	2	197.0
4001_18187	20150721	4699	24	22	2589.0
4001_18187	20150722	3661	10	8	1531.0
4001_18188	20150721	438	1	1	122.0
4001_18189	20150721	1345	4	4	392.0
4001_18190	20150721	1585	9	9	1287.0
4001_18190	20150722	1274	13	12	2036.0
4001_18191	20150721	2255	9	9	1073.0
4001_18192	20150721	2203	4	4	607.0
